booking_id,booking_date,booking_time,day_of_week,branch,branch_city,service_name,service_category,technician,customer_name,vehicle_make,vehicle_model,vehicle_year,payment_method,status,price_pkr,duration_min,wait_time_min,customer_rating,revenue_pkr
JOB-105049,2026-05-07,08:00,Thursday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Hina Sultana,Ahmed Shah,Hyundai,Elantra,2019,Card,Completed,4390.0,53,4,4.0,4390.0
JOB-105647,2026-05-07,11:30,Thursday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Sana Rafiq,Hassan Shah,Toyota,Yaris,2015,Bank Transfer,Completed,10530.0,103,18,3.5,10530.0
JOB-100439,2026-05-07,07:15,Thursday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Imran Qureshi,Ali Sheikh,Hyundai,Elantra,2021,Card,Completed,4170.0,45,7,3.5,4170.0
JOB-100746,2026-05-07,09:15,Thursday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Tariq Jameel,Kashif Iqbal,Suzuki,WagonR,2021,Mobile Wallet,Completed,4380.0,52,0,4.0,4380.0
JOB-101974,2026-05-08,11:45,Friday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Sana Rafiq,Hassan Iqbal,Kia,Sportage,2021,Bank Transfer,Cancelled,1450.0,29,19,,0.0
JOB-101616,2026-05-08,11:45,Friday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Danish Iqbal,Fatima Raza,Suzuki,Alto,2022,Mobile Wallet,Completed,3960.0,46,0,4.5,3960.0
JOB-104083,2026-05-08,11:00,Friday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Nadeem Shah,Rimsha Yousaf,Suzuki,Alto,2024,Cash,Completed,9300.0,84,21,4.0,9300.0
JOB-103159,2026-05-08,10:15,Friday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Mehwish Khan,Iqra Yousaf,Suzuki,WagonR,2017,Card,No-show,2900.0,57,15,,0.0
JOB-105405,2026-05-08,17:00,Friday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Faisal Mehmood,Warda Rafiq,MG,HS,2024,Mobile Wallet,Completed,9330.0,124,25,4.0,9330.0
JOB-106316,2026-05-08,15:00,Friday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Mehwish Khan,Rimsha Yousaf,Toyota,Fortuner,2018,Cash,Completed,9790.0,127,13,4.0,9790.0
JOB-105789,2026-05-08,16:45,Friday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Faisal Mehmood,Ayesha Jameel,Toyota,Fortuner,2020,Card,Completed,9090.0,116,14,4.0,9090.0
JOB-104604,2026-05-08,10:00,Friday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Hina Sultana,Sara Sheikh,Suzuki,Cultus,2015,Cash,Completed,830.0,23,9,4.0,830.0
JOB-100543,2026-05-08,07:15,Friday,AutoHub Northgate,Islamabad,Brake Service,Safety,Rabia Yousaf,Ahmed Raza,Toyota,Yaris,2014,Card,Completed,8560.0,89,10,4.5,8560.0
JOB-101683,2026-05-08,12:00,Friday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Faisal Mehmood,Usman Sheikh,Honda,Civic,2015,Bank Transfer,Completed,3040.0,62,8,5.0,3040.0
JOB-103206,2026-05-08,14:45,Friday,AutoHub Downtown,Rawalpindi,Suspension Repair,Safety,Rabia Yousaf,Usman Qureshi,Toyota,Corolla,2022,Card,Completed,9560.0,112,4,5.0,9560.0
JOB-105129,2026-05-08,15:45,Friday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Rabia Yousaf,Zainab Raza,Suzuki,WagonR,2021,Card,Completed,1390.0,29,0,5.0,1390.0
JOB-103454,2026-05-08,15:30,Friday,AutoHub Northgate,Islamabad,Detailing & Paint Protection,Comfort,Danish Iqbal,Ali Shah,Toyota,Fortuner,2021,Bank Transfer,Completed,12170.0,214,14,5.0,12170.0
JOB-101114,2026-05-08,09:15,Friday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Waqas Ali,Zainab Riaz,Kia,Sportage,2016,Card,Completed,7160.0,103,20,4.0,7160.0
JOB-104541,2026-05-08,10:45,Friday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Rabia Yousaf,Rimsha Tariq,Suzuki,Cultus,2016,Mobile Wallet,Completed,6250.0,133,32,3.0,6250.0
JOB-104570,2026-05-08,14:45,Friday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Imran Qureshi,Rimsha Yousaf,Hyundai,Tucson,2024,Card,Completed,1490.0,35,17,4.5,1490.0
JOB-103100,2026-05-08,09:00,Friday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Mehwish Khan,Ahmed Jameel,Hyundai,Tucson,2017,Card,Completed,770.0,21,9,4.0,770.0
JOB-103082,2026-05-08,09:45,Friday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Hina Sultana,Warda Rafiq,Hyundai,Elantra,2017,Card,Completed,3340.0,69,17,4.0,3340.0
JOB-104640,2026-05-08,09:00,Friday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Sana Rafiq,Mahnoor Rafiq,Suzuki,Alto,2020,Cash,Completed,3260.0,71,19,4.5,3260.0
JOB-101600,2026-05-08,17:45,Friday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Nadeem Shah,Umar Baig,Kia,Sportage,2015,Bank Transfer,Completed,2860.0,55,14,4.5,2860.0
JOB-104299,2026-05-09,11:15,Saturday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Nadeem Shah,Shahid Rafiq,Toyota,Corolla,2015,Card,Completed,8970.0,92,8,4.0,8970.0
JOB-100902,2026-05-09,14:30,Saturday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Faisal Mehmood,Hassan Sheikh,MG,HS,2019,Card,Completed,4060.0,43,14,4.0,4060.0
JOB-102110,2026-05-09,07:45,Saturday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Sana Rafiq,Warda Jameel,Hyundai,Elantra,2021,Card,Completed,1580.0,26,9,4.5,1580.0
JOB-100793,2026-05-09,20:00,Saturday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Adeel Tariq,Toyota,Yaris,2015,Cash,No-show,3290.0,79,5,,0.0
JOB-101695,2026-05-09,13:00,Saturday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Sana Rafiq,Sara Rafiq,Suzuki,WagonR,2014,Card,Completed,9460.0,90,11,3.0,9460.0
JOB-103496,2026-05-09,16:45,Saturday,AutoHub Downtown,Rawalpindi,Suspension Repair,Safety,Mehwish Khan,Fatima Iqbal,Toyota,Yaris,2024,Cash,Cancelled,9560.0,118,8,,0.0
JOB-101356,2026-05-09,15:15,Saturday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Hina Sultana,Amina Iqbal,Suzuki,WagonR,2015,Cash,Completed,4270.0,41,11,5.0,4270.0
JOB-100175,2026-05-09,13:30,Saturday,AutoHub Riverside,Lahore,Brake Service,Safety,Faisal Mehmood,Umar Riaz,MG,HS,2022,Card,Completed,8530.0,107,25,4.5,8530.0
JOB-103416,2026-05-09,09:45,Saturday,AutoHub Industrial,Faisalabad,Battery & Charging Test,Electrical,Sana Rafiq,Fatima Rafiq,Toyota,Fortuner,2014,Cash,Cancelled,830.0,23,0,,0.0
JOB-103842,2026-05-09,07:15,Saturday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Nadeem Shah,Warda Riaz,Suzuki,WagonR,2015,Mobile Wallet,Completed,4190.0,48,25,3.5,4190.0
JOB-102661,2026-05-09,11:30,Saturday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Imran Qureshi,Bilal Jameel,Suzuki,Cultus,2019,Card,Completed,2780.0,56,13,4.0,2780.0
JOB-104643,2026-05-09,12:00,Saturday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Faisal Mehmood,Shahid Noor,Toyota,Corolla,2019,Card,Completed,1600.0,28,17,3.5,1600.0
JOB-104257,2026-05-10,14:30,Sunday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Tariq Jameel,Hassan Sheikh,Suzuki,WagonR,2019,Cash,Cancelled,8210.0,77,12,,0.0
JOB-104992,2026-05-10,08:15,Sunday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Rabia Yousaf,Shahid Iqbal,Toyota,Fortuner,2021,Card,Completed,4210.0,39,7,4.0,4210.0
JOB-100955,2026-05-10,11:15,Sunday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Imran Qureshi,Mahnoor Iqbal,Honda,Civic,2021,Mobile Wallet,Completed,4020.0,42,17,4.0,4020.0
JOB-104624,2026-05-10,10:30,Sunday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Nadeem Shah,Ahmed Noor,Hyundai,Elantra,2016,Mobile Wallet,Completed,780.0,20,14,5.0,780.0
JOB-103788,2026-05-10,10:15,Sunday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Sana Rafiq,Ayesha Jameel,Hyundai,Tucson,2017,Card,Completed,3670.0,70,17,4.5,3670.0
JOB-101716,2026-05-11,08:00,Monday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Faisal Mehmood,Shahid Farooq,Hyundai,Tucson,2024,Mobile Wallet,Completed,3130.0,64,5,4.5,3130.0
JOB-103660,2026-05-11,17:45,Monday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Nadeem Shah,Fatima Raza,Toyota,Corolla,2022,Cash,Completed,2820.0,61,11,4.5,2820.0
JOB-104362,2026-05-11,12:15,Monday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Hina Sultana,Bilal Iqbal,Honda,Civic,2020,Card,Completed,4400.0,42,19,3.5,4400.0
JOB-106012,2026-05-11,12:15,Monday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Faisal Mehmood,Nida Baig,Honda,City,2018,Cash,Completed,4360.0,53,24,4.0,4360.0
JOB-101603,2026-05-11,11:00,Monday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Hina Sultana,Komal Baig,Kia,Sportage,2017,Mobile Wallet,Completed,3000.0,62,6,4.5,3000.0
JOB-102674,2026-05-11,12:15,Monday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Warda Tariq,Hyundai,Elantra,2017,Card,Completed,3700.0,85,13,4.5,3700.0
JOB-101346,2026-05-11,12:45,Monday,AutoHub Riverside,Lahore,Brake Service,Safety,Sana Rafiq,Zainab Jameel,Honda,City,2015,Cash,Cancelled,8360.0,102,23,,0.0
JOB-102974,2026-05-11,12:30,Monday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Usman Jameel,Hyundai,Elantra,2023,Cash,Completed,3430.0,71,17,4.5,3430.0
JOB-100909,2026-05-11,09:00,Monday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Rabia Yousaf,Rimsha Riaz,Kia,Sportage,2018,Mobile Wallet,Completed,4460.0,47,5,5.0,4460.0
JOB-104175,2026-05-11,13:15,Monday,AutoHub Industrial,Faisalabad,AC Performance Check,Comfort,Danish Iqbal,Iqra Noor,Toyota,Yaris,2019,Card,Completed,2920.0,60,1,4.5,2920.0
JOB-106288,2026-05-11,11:30,Monday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Faisal Mehmood,Ahmed Raza,Hyundai,Tucson,2021,Bank Transfer,Completed,6780.0,104,19,4.5,6780.0
JOB-106479,2026-05-11,18:30,Monday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Nadeem Shah,Komal Malik,Toyota,Fortuner,2015,Mobile Wallet,Completed,760.0,21,15,3.5,760.0
JOB-103262,2026-05-11,15:45,Monday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Rabia Yousaf,Rimsha Raza,Suzuki,Alto,2021,Mobile Wallet,Completed,4200.0,49,11,4.0,4200.0
JOB-101736,2026-05-11,07:15,Monday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Imran Qureshi,Bilal Jameel,Hyundai,Tucson,2014,Card,Completed,3980.0,41,4,5.0,3980.0
JOB-101257,2026-05-12,13:00,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Aliya Baig,Mahnoor Iqbal,MG,HS,2023,Cash,Completed,3960.0,43,16,4.0,3960.0
JOB-100691,2026-05-12,11:15,Tuesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Mehwish Khan,Amina Riaz,Toyota,Yaris,2020,Cash,Completed,3020.0,55,6,4.0,3020.0
JOB-102788,2026-05-12,17:00,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Mehwish Khan,Nida Rafiq,Kia,Sportage,2018,Cash,Completed,3980.0,49,19,4.0,3980.0
JOB-101245,2026-05-12,15:45,Tuesday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Kamran Yousuf,Usman Noor,Honda,City,2021,Bank Transfer,Completed,9070.0,82,4,4.0,9070.0
JOB-100281,2026-05-12,19:45,Tuesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Rabia Yousaf,Junaid Tariq,Honda,Civic,2014,Card,Completed,4370.0,45,5,3.5,4370.0
JOB-104533,2026-05-12,14:15,Tuesday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Mehwish Khan,Ali Shah,MG,HS,2018,Cash,Completed,3200.0,65,12,5.0,3200.0
JOB-103050,2026-05-12,09:15,Tuesday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Rabia Yousaf,Ayesha Noor,Kia,Sportage,2019,Cash,Completed,3730.0,68,9,4.0,3730.0
JOB-103768,2026-05-12,10:15,Tuesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Sana Rafiq,Rimsha Riaz,Toyota,Fortuner,2020,Bank Transfer,Cancelled,4240.0,41,15,,0.0
JOB-103263,2026-05-12,12:30,Tuesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Waqas Ali,Usman Noor,Suzuki,WagonR,2024,Card,Completed,3090.0,72,0,5.0,3090.0
JOB-103273,2026-05-12,11:45,Tuesday,AutoHub Downtown,Rawalpindi,Suspension Repair,Safety,Faisal Mehmood,Ahmed Malik,Toyota,Fortuner,2014,Mobile Wallet,Completed,9200.0,113,8,3.5,9200.0
JOB-105955,2026-05-12,11:15,Tuesday,AutoHub Northgate,Islamabad,Battery & Charging Test,Electrical,Faisal Mehmood,Mahnoor Rafiq,Suzuki,Alto,2019,Card,Completed,780.0,18,11,4.5,780.0
JOB-103306,2026-05-12,10:00,Tuesday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Danish Iqbal,Hamza Shah,Suzuki,Alto,2020,Mobile Wallet,Completed,8680.0,105,8,4.5,8680.0
JOB-101415,2026-05-12,13:45,Tuesday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Tariq Jameel,Mahnoor Rafiq,Suzuki,Cultus,2024,Cash,Cancelled,4420.0,49,20,,0.0
JOB-100124,2026-05-12,10:00,Tuesday,AutoHub Industrial,Faisalabad,Wheel Alignment & Balancing,Maintenance,Faisal Mehmood,Hassan Malik,Honda,Civic,2017,Bank Transfer,Completed,3710.0,64,6,5.0,3710.0
JOB-103843,2026-05-12,17:30,Tuesday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Nadeem Shah,Sadia Noor,Honda,Civic,2014,Card,Completed,1480.0,28,8,4.5,1480.0
JOB-105018,2026-05-12,07:00,Tuesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Rabia Yousaf,Bilal Raza,Hyundai,Elantra,2024,Card,Completed,3880.0,51,7,4.5,3880.0
JOB-104985,2026-05-12,07:45,Tuesday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Rabia Yousaf,Ayesha Baig,Toyota,Fortuner,2018,Cash,Completed,7530.0,77,21,4.0,7530.0
JOB-100386,2026-05-12,14:45,Tuesday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Tariq Jameel,Amina Sheikh,Suzuki,Cultus,2017,Card,Completed,3220.0,90,10,4.5,3220.0
JOB-106079,2026-05-13,15:00,Wednesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Faisal Mehmood,Kashif Ahmed,Toyota,Fortuner,2014,Card,Completed,3870.0,52,11,4.5,3870.0
JOB-104568,2026-05-13,10:00,Wednesday,AutoHub Downtown,Rawalpindi,Brake Service,Safety,Sana Rafiq,Ayesha Baig,Honda,Civic,2017,Cash,Completed,9300.0,105,7,4.0,9300.0
JOB-105240,2026-05-13,12:30,Wednesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Hina Sultana,Usman Khalid,Honda,City,2017,Card,Completed,4440.0,54,13,4.0,4440.0
JOB-104300,2026-05-13,11:30,Wednesday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Danish Iqbal,Shahid Tariq,Hyundai,Tucson,2020,Card,Completed,840.0,20,10,4.5,840.0
JOB-100465,2026-05-13,07:15,Wednesday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Imran Qureshi,Amina Baig,MG,HS,2015,Card,Completed,9320.0,101,19,4.5,9320.0
JOB-100592,2026-05-13,15:15,Wednesday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Aliya Baig,Sadia Iqbal,Suzuki,Alto,2018,Cash,Completed,3390.0,70,9,4.5,3390.0
JOB-102751,2026-05-13,13:45,Wednesday,AutoHub Industrial,Faisalabad,Suspension Repair,Safety,Kamran Yousuf,Mahnoor Iqbal,Toyota,Corolla,2017,Mobile Wallet,Completed,10160.0,101,9,4.5,10160.0
JOB-100416,2026-05-13,09:45,Wednesday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Hina Sultana,Farhan Jameel,Suzuki,Cultus,2019,Card,Completed,760.0,17,17,5.0,760.0
JOB-106156,2026-05-13,08:30,Wednesday,AutoHub Riverside,Lahore,Detailing & Paint Protection,Comfort,Danish Iqbal,Rimsha Farooq,Hyundai,Elantra,2016,Cash,Completed,11960.0,213,12,4.5,11960.0
JOB-105798,2026-05-13,13:30,Wednesday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Aliya Baig,Ali Rafiq,Kia,Sportage,2024,Mobile Wallet,Completed,4060.0,52,20,4.5,4060.0
JOB-101546,2026-05-13,07:45,Wednesday,AutoHub Riverside,Lahore,Oil & Filter Change,Maintenance,Sana Rafiq,Kashif Qureshi,Hyundai,Elantra,2024,Card,Completed,4100.0,40,18,3.5,4100.0
JOB-105552,2026-05-13,10:00,Wednesday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Faisal Mehmood,Zainab Jameel,Toyota,Corolla,2014,Card,Completed,4200.0,48,1,4.5,4200.0
JOB-105793,2026-05-13,20:30,Wednesday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Hina Sultana,Hamza Farooq,Toyota,Yaris,2023,Card,Completed,1390.0,33,8,4.5,1390.0
JOB-103757,2026-05-13,15:00,Wednesday,AutoHub Riverside,Lahore,Diagnostic Scan,Diagnostics,Sana Rafiq,Ahmed Raza,Hyundai,Tucson,2015,Card,Completed,1540.0,29,7,3.5,1540.0
JOB-100785,2026-05-13,15:30,Wednesday,AutoHub Downtown,Rawalpindi,Wheel Alignment & Balancing,Maintenance,Mehwish Khan,Junaid Shah,Hyundai,Tucson,2021,Card,Completed,3710.0,82,6,4.5,3710.0
JOB-104522,2026-05-13,14:45,Wednesday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Kamran Yousuf,Amina Malik,Toyota,Fortuner,2019,Mobile Wallet,Completed,3740.0,75,13,4.0,3740.0
JOB-102908,2026-05-13,09:00,Wednesday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Tariq Jameel,Kashif Malik,Hyundai,Elantra,2018,Card,Completed,3130.0,53,7,5.0,3130.0
JOB-101142,2026-05-13,08:15,Wednesday,AutoHub Industrial,Faisalabad,Full Inspection (Pre-Purchase),Diagnostics,Rabia Yousaf,Usman Noor,Hyundai,Elantra,2021,Bank Transfer,Completed,6290.0,119,27,4.0,6290.0
JOB-103624,2026-05-14,12:00,Thursday,AutoHub Northgate,Islamabad,Brake Service,Safety,Sana Rafiq,Mahnoor Yousaf,Suzuki,Cultus,2014,Card,Completed,8590.0,80,16,4.5,8590.0
JOB-105152,2026-05-14,15:45,Thursday,AutoHub Northgate,Islamabad,Wheel Alignment & Balancing,Maintenance,Nadeem Shah,Umar Raza,Toyota,Corolla,2017,Cash,Cancelled,3360.0,73,2,,0.0
JOB-102281,2026-05-14,13:45,Thursday,AutoHub Industrial,Faisalabad,Full Inspection (Pre-Purchase),Diagnostics,Kamran Yousuf,Sara Baig,MG,HS,2019,Bank Transfer,Completed,6120.0,134,9,4.5,6120.0
JOB-102799,2026-05-14,16:45,Thursday,AutoHub Riverside,Lahore,Brake Service,Safety,Imran Qureshi,Hassan Tariq,Honda,City,2017,Cash,Completed,8560.0,81,14,4.0,8560.0
JOB-105711,2026-05-14,14:30,Thursday,AutoHub Northgate,Islamabad,Transmission Fluid Service,Maintenance,Tariq Jameel,Ahmed Shah,MG,HS,2020,Cash,Completed,7140.0,93,12,3.5,7140.0
JOB-105247,2026-05-14,07:30,Thursday,AutoHub Riverside,Lahore,AC Performance Check,Comfort,Faisal Mehmood,Ayesha Yousaf,Hyundai,Elantra,2016,Mobile Wallet,Completed,3070.0,52,15,4.5,3070.0
JOB-106070,2026-05-14,12:15,Thursday,AutoHub Riverside,Lahore,Detailing & Paint Protection,Comfort,Waqas Ali,Sadia Raza,Honda,Civic,2019,Mobile Wallet,Completed,11510.0,214,28,3.5,11510.0
JOB-106351,2026-05-14,16:45,Thursday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Rabia Yousaf,Warda Sheikh,Suzuki,Cultus,2018,Cash,Completed,6890.0,82,14,4.0,6890.0
JOB-105876,2026-05-14,16:15,Thursday,AutoHub Northgate,Islamabad,Diagnostic Scan,Diagnostics,Imran Qureshi,Usman Rafiq,Kia,Sportage,2024,Card,Completed,1530.0,30,16,3.5,1530.0
JOB-100030,2026-05-14,14:15,Thursday,AutoHub Riverside,Lahore,Suspension Repair,Safety,Rabia Yousaf,Ayesha Farooq,Hyundai,Tucson,2020,Card,Completed,9460.0,108,14,4.5,9460.0
JOB-102444,2026-05-14,09:45,Thursday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Imran Qureshi,Hamza Shah,Hyundai,Tucson,2024,Cash,Completed,1460.0,33,4,4.5,1460.0
JOB-104252,2026-05-14,17:30,Thursday,AutoHub Riverside,Lahore,Transmission Fluid Service,Maintenance,Rabia Yousaf,Adeel Malik,Suzuki,WagonR,2021,Mobile Wallet,Completed,7560.0,80,18,4.5,7560.0
JOB-104513,2026-05-14,20:00,Thursday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Mehwish Khan,Zainab Raza,Suzuki,Alto,2024,Card,Cancelled,4510.0,43,14,,0.0
JOB-101331,2026-05-14,13:30,Thursday,AutoHub Downtown,Rawalpindi,Full Inspection (Pre-Purchase),Diagnostics,Rabia Yousaf,Nida Tariq,Honda,City,2016,Card,Completed,6370.0,124,13,4.0,6370.0
JOB-104041,2026-05-14,14:00,Thursday,AutoHub Northgate,Islamabad,Full Inspection (Pre-Purchase),Diagnostics,Mehwish Khan,Fatima Shah,MG,HS,2015,Bank Transfer,Completed,5950.0,122,17,5.0,5950.0
JOB-100464,2026-05-14,13:15,Thursday,AutoHub Riverside,Lahore,Brake Service,Safety,Mehwish Khan,Sadia Jameel,Suzuki,Cultus,2015,Mobile Wallet,Completed,9040.0,98,22,4.0,9040.0
JOB-103196,2026-05-14,10:30,Thursday,AutoHub Northgate,Islamabad,AC Performance Check,Comfort,Kamran Yousuf,Mahnoor Tariq,Honda,Civic,2018,Card,Completed,2840.0,59,5,4.5,2840.0
JOB-105779,2026-05-14,15:30,Thursday,AutoHub Downtown,Rawalpindi,Detailing & Paint Protection,Comfort,Rabia Yousaf,Nida Farooq,Suzuki,Cultus,2020,Card,Completed,11110.0,182,6,5.0,11110.0
JOB-100964,2026-05-14,17:00,Thursday,AutoHub Northgate,Islamabad,Transmission Fluid Service,Maintenance,Imran Qureshi,Nida Noor,Toyota,Yaris,2015,Bank Transfer,Completed,7520.0,79,10,5.0,7520.0
JOB-101547,2026-05-14,14:00,Thursday,AutoHub Downtown,Rawalpindi,AC Performance Check,Comfort,Sana Rafiq,Zainab Rafiq,Honda,Civic,2020,Card,Completed,3000.0,57,3,4.0,3000.0
JOB-102336,2026-05-14,14:00,Thursday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Mehwish Khan,Ahmed Iqbal,Suzuki,WagonR,2018,Card,Completed,3980.0,48,9,4.5,3980.0
JOB-104694,2026-05-15,15:45,Friday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Sana Rafiq,Iqra Rafiq,Suzuki,Cultus,2021,Card,No-show,850.0,19,18,,0.0
JOB-100718,2026-05-15,12:30,Friday,AutoHub Downtown,Rawalpindi,Diagnostic Scan,Diagnostics,Faisal Mehmood,Adeel Farooq,Toyota,Fortuner,2021,Cash,Completed,1600.0,30,18,4.0,1600.0
JOB-105565,2026-05-15,14:00,Friday,AutoHub Riverside,Lahore,Full Inspection (Pre-Purchase),Diagnostics,Nadeem Shah,Iqra Qureshi,Suzuki,Cultus,2021,Cash,Completed,6170.0,132,11,4.5,6170.0
JOB-103366,2026-05-15,14:45,Friday,AutoHub Industrial,Faisalabad,Oil & Filter Change,Maintenance,Faisal Mehmood,Shahid Khalid,Suzuki,Cultus,2016,Cash,Completed,4320.0,53,0,4.5,4320.0
JOB-104920,2026-05-15,09:00,Friday,AutoHub Downtown,Rawalpindi,Suspension Repair,Safety,Imran Qureshi,Sara Yousaf,Toyota,Yaris,2016,Mobile Wallet,Completed,9300.0,129,9,4.0,9300.0
JOB-102762,2026-05-15,18:45,Friday,AutoHub Downtown,Rawalpindi,Battery & Charging Test,Electrical,Tariq Jameel,Ahmed Raza,Kia,Sportage,2014,Cash,Completed,810.0,17,3,4.5,810.0
JOB-100879,2026-05-15,12:00,Friday,AutoHub Northgate,Islamabad,Oil & Filter Change,Maintenance,Nadeem Shah,Warda Farooq,Suzuki,Cultus,2019,Cash,Completed,3880.0,51,11,4.0,3880.0
JOB-102740,2026-05-15,12:15,Friday,AutoHub Downtown,Rawalpindi,Oil & Filter Change,Maintenance,Sana Rafiq,Ahmed Ahmed,Suzuki,WagonR,2019,Mobile Wallet,Completed,4320.0,39,22,5.0,4320.0
JOB-103241,2026-05-15,10:30,Friday,AutoHub Riverside,Lahore,Wheel Alignment & Balancing,Maintenance,Rabia Yousaf,Zainab Rafiq,Toyota,Yaris,2024,Card,Completed,3460.0,80,28,4.0,3460.0
JOB-103506,2026-05-15,13:45,Friday,AutoHub Riverside,Lahore,Battery & Charging Test,Electrical,Nadeem Shah,Zainab Rafiq,Hyundai,Elantra,2019,Cash,Completed,840.0,21,16,5.0,840.0
JOB-104960,2026-05-15,10:45,Friday,AutoHub Industrial,Faisalabad,Brake Service,Safety,Rabia Yousaf,Kashif Tariq,Suzuki,Alto,2020,Card,Completed,8640.0,96,12,4.5,8640.0
